StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2_1,Q2_2,Q2_3,Q3_1,Q3_2,Q3_3,Q3_4,Q4_1,Q4_2,Q4_3,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14_1,Q15,Q16,Q16_7_TEXT,SC0,SC1,SC2,SC3,SC4
2022-04-29 13:30:05,2022-04-29 13:35:07,IP Address,107.77.235.115,100,301,True,2022-04-29 13:35:07,R_3GdJrIQ0drqlGZ6,,,,,37.751,-97.822,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,3. Average,3. Average,3. Average,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more friendly,A little better at preaching,Female,45-54 years old,2-4 years,Once per week,Leadership position,3. Somewhat,100-199,Predominantly White,,14,11,12,20,20
2022-04-29 14:19:44,2022-04-29 14:23:26,IP Address,69.222.148.52,100,221,True,2022-04-29 14:23:26,R_u3LY0i3RpIKpYC5,,,,,34.1794,-83.9016,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,Much better at preaching,Female,35-44 years old,2-4 years,Once per month,Regular attender,3. Somewhat,200-499,Predominantly White,,16,11,12,20,20
2022-04-29 14:44:00,2022-04-29 14:46:45,IP Address,66.172.68.165,100,165,True,2022-04-29 14:46:46,R_25LVMaSdSmrd7Jc,,,,,32.45,-81.7158,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,35-44 years old,0-1 year,Once per week,Regular volunteer,3. Somewhat,200-499,Predominantly White,,18,14,15,25,24
2022-04-29 15:05:31,2022-04-29 15:07:29,IP Address,178.197.231.137,100,117,True,2022-04-29 15:07:30,R_3Jh2jc7w3UgBgZW,,,,,47.3643,8.5437,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,65+ years old,2-4 years,Almost never or never,Sporadic attender,3. Somewhat,200-499,Predominantly White,,20,14,15,25,25
2022-04-29 15:05:44,2022-04-29 15:08:03,IP Address,104.129.207.107,100,139,True,2022-04-29 15:08:03,R_da0RusmpRTwIp2x,,,,,33.9707,-84.3247,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",1. Not at all,1. Not at all,1. Not at all,5. Extremely,2. Somewhat,3. Average,2. Somewhat,2. Disagree,1. Strongly Disagree,1. Strongly Disagree,1. Strongly Disagree,1. Strongly Disagree,1. Strongly Disagree,4. Agree,2. Disagree,1. Strongly Disagree,1. Strongly Disagree,1. Strongly Disagree,1. Strongly Disagree,3. Neutral,A little more intelligent,Much better at preaching,Male,25-34 years old,8+ years,Once per week,Leadership position,5. Quite Well,100-199,Predominantly White,,12,3,4,9,7
2022-04-29 15:26:00,2022-04-29 15:29:48,IP Address,97.68.123.234,100,228,True,2022-04-29 15:29:49,R_10AcaqxjbT5oK1b,,,,,28.5274,-81.6012,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Male,25-34 years old,5-8 years,More than once per week,Leadership position,5. Quite Well,500-1999,Predominantly White,,19,15,13,23,25
2022-04-29 15:29:48,2022-04-29 15:32:11,IP Address,67.166.206.89,100,142,True,2022-04-29 15:32:11,R_29aKZvzGYIztFPa,,,,,34.2849,-85.2253,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,5. Extremely,5. Extremely,4. Very,5. Extremely,4. Agree,2. Disagree,3. Neutral,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,Much more intelligent,Much better at interacting with people,Male,35-44 years old,2-4 years,More than once per week,Leadership position,3. Somewhat,200-499,Predominantly White,,19,13,9,24,24
2022-04-29 15:38:15,2022-04-29 15:38:27,IP Address,184.174.137.109,100,12,True,2022-04-29 15:38:28,R_1esFYs6NuM5m2zp,,,,,34.9578,-85.3012,anonymous,EN,I do not meet the criteria and do NOT consent to begin the survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-29 15:37:09,2022-04-29 15:39:20,IP Address,172.58.7.70,100,131,True,2022-04-29 15:39:21,R_tZ3d7UXNjAKrLkB,,,,,33.8231,-84.3258,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,3. Average,5. Extremely,3. Average,4. Very,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,A little more intelligent,A little better at preaching,Female,45-54 years old,2-4 years,More than once per week,Leadership position,4. Well,100-199,Predominantly White,,15,12,13,20,23
2022-04-29 16:02:11,2022-04-29 16:04:50,IP Address,172.56.27.50,100,159,True,2022-04-29 16:04:51,R_3CVms1mozFmO2Zm,,,,,28.0768,-82.446,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,4. Agree,3. Neutral,3. Neutral,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,A little more friendly,A little better at interacting with people,Female,18-24 years old,8+ years,Once per month,Sporadic attender,4. Well,200-499,Predominantly White,,16,13,10,20,22
2022-04-29 16:16:26,2022-04-29 16:18:48,IP Address,173.211.242.162,100,142,True,2022-04-29 16:18:49,R_bHkSeRvAcu1EaCl,,,,,34.5875,-83.753,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,4. Very,3. Average,4. Very,5. Extremely,4. Agree,5. Strongly Agree,5. Strongly Agree,2. Disagree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at interacting with people,Female,18-24 years old,2-4 years,More than once per week,Leadership position,4. Well,200-499,Predominantly White,,16,14,14,18,20
2022-04-29 16:17:06,2022-04-29 16:20:59,IP Address,172.58.187.121,100,232,True,2022-04-29 16:20:59,R_33l0KF5b7RuIcIa,,,,,38.894,-77.0365,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,3. Average,3. Average,4. Very,3. Neutral,3. Neutral,4. Agree,3. Neutral,3. Neutral,3. Neutral,4. Agree,4. Agree,4. Agree,3. Neutral,2. Disagree,3. Neutral,3. Neutral,A little more friendly,A little better at interacting with people,Male,45-54 years old,2-4 years,Once per month,Regular attender,3. Somewhat,2000+,Predominantly White,,14,12,10,17,15
2022-04-29 17:19:15,2022-04-29 17:22:53,IP Address,98.19.135.42,100,218,True,2022-04-29 17:22:54,R_sNeNIZj6QNn5y3n,,,,,30.8794,-84.2056,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,Much better at preaching,Male,35-44 years old,2-4 years,More than once per week,Leadership position,4. Well,200-499,Multiracial,,20,15,15,25,25
2022-04-29 17:23:13,2022-04-29 17:26:55,IP Address,76.105.68.218,100,221,True,2022-04-29 17:26:55,R_33D73CaELS3ubMv,,,,,33.878,-83.8923,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,4. Very,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more friendly,Much better at interacting with people,Female,45-54 years old,8+ years,Almost never or never,Sporadic attender,4. Well,0-99,Predominantly White,,16,15,15,25,20
2022-04-29 17:39:12,2022-04-29 17:43:41,IP Address,68.53.212.152,100,268,True,2022-04-29 17:43:41,R_1EhrFs8RaVylxMH,,,,,34.9578,-85.3012,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,65+ years old,8+ years,More than once per week,Leadership position,5. Quite Well,100-199,Predominantly White,,18,15,15,25,25
2022-04-29 17:41:51,2022-04-29 17:44:00,IP Address,170.205.144.85,100,128,True,2022-04-29 17:44:01,R_1C44OWxwYieBNdY,,,,,33.5986,-86.3434,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",1. Not at all,1. Not at all,1. Not at all,5. Extremely,3. Average,4. Very,3. Average,3. Neutral,2. Disagree,2. Disagree,4. Agree,1. Strongly Disagree,2. Disagree,3. Neutral,2. Disagree,2. Disagree,2. Disagree,1. Strongly Disagree,2. Disagree,2. Disagree,Much more intelligent,A little better at preaching,Female,35-44 years old,8+ years,More than once per week,Leadership position,5. Quite Well,500-1999,Predominantly White,,15,3,7,12,9
2022-04-29 18:27:45,2022-04-29 18:31:26,IP Address,174.249.162.13,100,220,True,2022-04-29 18:31:27,R_3Mh5ygtHHJfAgLO,,,,,33.9707,-84.3247,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,4. Very,4. Very,5. Extremely,5. Extremely,5. Extremely,4. Very,4. Agree,4. Agree,3. Neutral,4. Agree,4. Agree,4. Agree,4. Agree,3. Neutral,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at interacting with people,Male,55-64 years old,8+ years,More than once per week,Leadership position,5. Quite Well,100-199,Predominantly White,,19,11,11,19,25
2022-04-29 18:33:30,2022-04-29 18:36:23,IP Address,50.96.235.125,100,172,True,2022-04-29 18:36:23,R_qydZ8U2Edq1m1FL,,,,,34.7569,-84.7935,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,3. Average,4. Very,4. Very,4. Very,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,A little more intelligent,A little better at preaching,Female,45-54 years old,2-4 years,More than once per week,Regular volunteer,4. Well,200-499,Predominantly White,,15,13,12,21,22
2022-04-29 18:31:37,2022-04-29 18:36:29,IP Address,75.130.132.206,100,292,True,2022-04-29 18:36:30,R_3FVXK8OuZLJsSF4,,,,,35.7532,-81.3264,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",3. Average,2. Somewhat,2. Somewhat,3. Average,3. Average,3. Average,3. Average,4. Agree,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,3. Neutral,A little more intelligent,A little better at preaching,Female,35-44 years old,2-4 years,Once per week,Regular attender,3. Somewhat,200-499,Predominantly White,,12,7,10,15,15
2022-04-29 18:44:12,2022-04-29 18:47:26,IP Address,24.99.218.223,100,193,True,2022-04-29 18:47:26,R_2rphiWJLuX3vEyA,,,,,34.0344,-84.6002,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,4. Very,5. Extremely,5. Extremely,4. Very,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,55-64 years old,2-4 years,Once per week,Leadership position,3. Somewhat,2000+,Predominantly White,,18,13,15,25,25
2022-04-29 18:50:04,2022-04-29 18:51:22,IP Address,104.251.244.193,100,78,True,2022-04-29 18:51:23,R_3n0I49H2yZynnGF,,,,,34.9578,-85.3012,anonymous,EN,I do not meet the criteria and do NOT consent to begin the survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022-04-29 18:57:45,2022-04-29 19:02:09,IP Address,172.58.56.61,100,264,True,2022-04-29 19:02:10,R_3r2iTd2AagxBylJ,,,,,39.7388,-104.9868,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,4. Very,3. Average,3. Average,4. Very,3. Average,4. Agree,3. Neutral,3. Neutral,4. Agree,3. Neutral,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,3. Neutral,4. Agree,A little more friendly,A little better at interacting with people,Female,65+ years old,8+ years,More than once per week,Leadership position,5. Quite Well,0-99,Predominantly White,,13,13,10,20,19
2022-04-29 19:00:55,2022-04-29 19:04:30,IP Address,71.80.24.187,100,215,True,2022-04-29 19:04:30,R_3RqGcJvPWfmqIfo,,,,,35.1996,-84.8525,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,45-54 years old,8+ years,More than once per week,Regular attender,4. Well,200-499,Predominantly White,,20,13,15,25,25
2022-04-29 19:21:46,2022-04-29 19:25:21,IP Address,104.128.161.84,100,215,True,2022-04-29 19:25:22,R_eWoRrO9o0SfWB6p,,,,,35.0788,-85.063,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,2. Somewhat,4. Very,4. Very,4. Very,4. Agree,3. Neutral,3. Neutral,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,4. Agree,A little more friendly,A little better at interacting with people,Female,35-44 years old,2-4 years,Once per month,Regular volunteer,2. Slightly,100-199,Predominantly White,,14,15,10,20,23
2022-04-29 19:48:43,2022-04-29 19:51:06,IP Address,71.193.126.155,100,142,True,2022-04-29 19:51:06,R_D8G0ZhEq7c6DTlD,,,,,35.0788,-85.063,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,5. Extremely,5. Extremely,4. Very,4. Very,4. Very,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more friendly,A little better at preaching,Male,18-24 years old,8+ years,Almost never or never,Regular attender,1. Not at all,2000+,Multiracial,,17,13,13,20,20
2022-04-29 19:52:01,2022-04-29 19:55:28,IP Address,68.53.196.45,100,206,True,2022-04-29 19:55:28,R_3mlRJMDdaFRYkBO,,,,,35.1212,-85.3034,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,4. Very,4. Very,5. Extremely,5. Extremely,4. Agree,4. Agree,4. Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at interacting with people,Female,65+ years old,5-8 years,Once per week,Sporadic attender,3. Somewhat,100-199,Predominantly White,,18,15,12,24,25
2022-04-29 19:54:09,2022-04-29 19:58:41,IP Address,99.2.60.77,100,271,True,2022-04-29 19:58:41,R_1MPOeQlSgi7VIaz,,,,,34.0014,-84.0144,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,5. Extremely,5. Extremely,4. Very,3. Average,4. Very,4. Very,4. Agree,3. Neutral,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,A little more friendly,A little better at interacting with people,Female,35-44 years old,2-4 years,Almost never or never,Regular attender,2. Slightly,500-1999,Predominantly White,,15,14,11,25,24
2022-04-29 20:04:07,2022-04-29 20:09:01,IP Address,99.119.118.20,100,294,True,2022-04-29 20:09:02,R_OPbDMRizEb3p3Vv,,,,,34.024,-84.2396,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,3. Average,4. Very,4. Very,4. Very,4. Agree,4. Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,55-64 years old,5-8 years,Once per month,Regular attender,3. Somewhat,500-1999,Predominantly White,,15,12,13,23,25
2022-04-29 20:04:58,2022-04-29 20:10:03,IP Address,76.122.121.109,100,304,True,2022-04-29 20:10:03,R_3PuEgib4HOQ8So3,,,,,34.1151,-83.5749,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Extremely,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,5. Strongly Agree,A little more friendly,A little better at preaching,Female,25-34 years old,2-4 years,Once per week,Regular attender,3. Somewhat,2000+,Predominantly White,,20,15,15,25,25
2022-04-29 20:33:54,2022-04-29 20:36:51,IP Address,75.89.190.80,100,177,True,2022-04-29 20:36:52,R_3ikCzf4ENEh2IRH,,,,,34.5318,-83.9718,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",4. Very,4. Very,4. Very,4. Very,4. Very,4. Very,5. Extremely,4. Agree,5. Strongly Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,4. Agree,A little more intelligent,A little better at interacting with people,Male,65+ years old,8+ years,More than once per week,Leadership position,4. Well,0-99,Predominantly White,,17,12,13,20,20
2022-04-29 20:45:16,2022-04-29 20:50:29,IP Address,198.38.62.220,100,312,True,2022-04-29 20:50:29,R_OCgWbM0wAveJMOd,,,,,34.8609,-85.3269,anonymous,EN,"I am 18 or older, attend a Southern Baptist church, and consent to begin the survey",2. Somewhat,2. Somewhat,3. Average,5. Extremely,4. Very,4. Very,3. Average,5. Strongly Agree,4. Agree,3. Neutral,3. Neutral,4. Agree,4. Agree,3. Neutral,3. Neutral,4. Agree,5. Strongly Agree,5. Strongly Agree,4. Agree,5. Strongly Agree,A little more intelligent,A little better at preaching,Female,65+ years old,2-4 years,More than once per week,Regular attender,3. Somewhat,200-499,Predominantly White,,16,7,12,17,23
